Id,PID,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Slope,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Screen Porch,Fence,SalePrice,MSsubclass_30,MSsubclass_40,MSsubclass_45,MSsubclass_50,MSsubclass_60,MSsubclass_70,MSsubclass_75,MSsubclass_80,MSsubclass_85,MSsubclass_90,MSsubclass_120,MSsubclass_150,MSsubclass_160,MSsubclass_180,MSsubclass_190,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConf_CulDSac,LotConf_FR2,LotConf_FR3,LotConf_Inside,ngbhd_Blueste,ngbhd_BrDale,ngbhd_BrkSide,ngbhd_ClearCr,ngbhd_CollgCr,ngbhd_Crawfor,ngbhd_Edwards,ngbhd_Gilbert,ngbhd_Greens,ngbhd_GrnHill,ngbhd_IDOTRR,ngbhd_Landmrk,ngbhd_MeadowV,ngbhd_Mitchel,ngbhd_NAmes,ngbhd_NPkVill,ngbhd_NWAmes,ngbhd_NoRidge,ngbhd_NridgHt,ngbhd_OldTown,ngbhd_SWISU,ngbhd_Sawyer,ngbhd_SawyerW,ngbhd_Somerst,ngbhd_StoneBr,ngbhd_Timber,ngbhd_Veenker,cond1_Feedr,cond1_Norm,cond1_PosA,cond1_PosN,cond1_RRAe,cond1_RRAn,cond1_RRNe,cond1_RRNn,cond2_Feedr,cond2_Norm,cond2_PosA,cond2_PosN,cond2_RRAe,cond2_RRAn,cond2_RRNn,bldgtype_2fmCon,bldgtype_Duplex,bldgtype_Twnhs,bldgtype_TwnhsE,roofstyle_Gable,roofstyle_Gambrel,roofstyle_Hip,roofstyle_Mansard,roofstyle_Shed,roofmatl_CompShg,roofmatl_Membran,roofmatl_Tar&Grv,roofmatl_WdShake,roofmatl_WdShngl,Ext1st_AsphShn,Ext1st_BrkComm,Ext1st_BrkFace,Ext1st_CBlock,Ext1st_CemntBd,Ext1st_HdBoard,Ext1st_ImStucc,Ext1st_MetalSd,Ext1st_Plywood,Ext1st_Stone,Ext1st_Stucco,Ext1st_VinylSd,Ext1st_Wd Sdng,Ext1st_WdShing,MasVType_BrkFace,MasVType_None,MasVType_Stone,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_1,GargType_Attchd,GargType_Basment,GargType_BuiltIn,GargType_CarPort,GargType_Detchd,GargType_NA,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Year_2007,Year_2008,Year_2009,Year_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD 
1907,534476080,RL,80.0,9600,4,3,1Story,5,6,1955,1955,HdBoard,176.0,2,4,CBlock,3,3,1,4,1,710.0,1078.0,5,5,1150,0,1150,1.0,0.0,1,0,2,1,2,8,0,0,1955.0,2,1.0,288.0,3,3,2,0,0,0,175,3,144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1906,534475170,RL,100.0,9500,4,3,2Story,6,6,1964,1978,VinylSd,272.0,2,3,CBlock,3,3,1,3,1,374.0,816.0,3,5,1127,850,1977,0.0,1.0,1,1,4,1,2,8,1,3,1964.0,3,2.0,540.0,3,3,2,0,52,0,0,4,165000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
549,531452070,RL,50.0,7175,4,3,1Story,6,5,1990,1991,ImStucc,0.0,3,3,PConc,4,3,1,1,1,1332.0,1332.0,4,5,1332,0,1332,0.0,0.0,2,0,2,1,3,8,0,0,1990.0,3,2.0,542.0,3,3,2,0,60,0,0,0,145000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
243,905475510,RL,69.0,11200,3,3,1Story,5,3,1964,1964,Wd Sdng,0.0,2,2,CBlock,3,3,2,1,1,1250.0,1250.0,5,5,1298,0,1298,0.0,0.0,2,0,3,1,2,8,0,0,1964.0,1,2.0,504.0,3,2,0,0,144,0,0,0,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1697,528110070,RL,110.0,14226,4,3,1Story,8,5,2006,2006,VinylSd,375.0,3,3,PConc,4,3,3,1,1,1935.0,1935.0,4,5,1973,0,1973,0.0,0.0,2,0,3,1,3,8,1,4,2006.0,2,3.0,895.0,3,3,2,315,45,0,0,0,395000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2365,527450010,RM,24.0,2760,4,3,2Story,6,5,1973,1973,HdBoard,514.0,2,3,CBlock,3,3,1,1,1,525.0,525.0,3,5,525,567,1092,0.0,0.0,1,1,3,1,2,8,0,0,1973.0,1,2.0,440.0,3,3,2,0,0,0,0,0,105500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
310,914467040,RL,85.0,11050,4,3,2Story,8,5,1998,1999,VinylSd,0.0,3,3,PConc,4,3,1,6,1,434.0,1049.0,5,5,1036,880,1916,1.0,0.0,2,1,3,1,3,8,1,3,1998.0,1,3.0,741.0,3,3,2,0,70,0,0,0,254900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1961,535451100,RL,60.0,7200,4,3,1Story,5,3,1950,1950,Wd Shng,0.0,2,3,CBlock,3,3,1,2,1,432.0,864.0,2,4,1238,0,1238,0.0,0.0,1,1,3,1,2,6,1,3,1950.0,1,1.0,357.0,3,3,2,0,171,0,0,0,102000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
849,907194010,RL,79.0,12420,4,3,2Story,7,5,2001,2001,VinylSd,0.0,3,3,PConc,4,3,1,6,1,278.0,944.0,5,5,944,896,1840,1.0,0.0,2,1,3,1,3,8,0,0,2001.0,3,2.0,622.0,3,3,2,0,45,0,0,0,230000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2018,903233050,RM,51.0,6120,4,3,2Story,5,8,1920,2004,MetalSd,0.0,2,3,BrkTil,3,3,2,1,1,939.0,939.0,5,5,939,574,1513,0.0,0.0,1,1,4,1,2,8,0,0,1933.0,1,1.0,180.0,2,2,0,24,0,150,0,0,137500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1328,903201030,RL,55.0,7111,3,3,1Story,5,7,1928,1983,Wd Shng,0.0,3,4,BrkTil,3,3,1,2,4,329.0,1008.0,3,5,1143,0,1143,0.0,0.0,1,0,2,1,2,8,1,1,1992.0,1,1.0,288.0,3,3,2,265,0,0,0,4,138000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
801,906201050,RL,66.0,19255,3,3,SLvl,6,5,1983,1983,Wd Sdng,100.0,3,3,CBlock,4,3,3,3,6,0.0,520.0,4,5,1338,0,1338,0.0,0.0,1,1,2,1,3,6,1,1,1983.0,1,2.0,576.0,3,3,2,0,0,0,0,0,156500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
400,527405180,RL,70.0,8120,4,3,1Story,4,7,1970,1970,MetalSd,0.0,2,4,CBlock,3,3,1,5,1,673.0,864.0,5,5,864,0,864,0.0,0.0,1,0,3,1,2,8,0,0,1994.0,1,2.0,463.0,3,3,2,0,0,0,0,0,124500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1650,527325110,RL,92.0,11952,4,3,2Story,7,6,1977,1977,Plywood,0.0,2,3,CBlock,4,3,1,1,1,808.0,808.0,3,5,1161,808,1969,0.0,0.0,2,1,3,1,2,8,1,4,1977.0,3,2.0,534.0,3,3,2,0,0,0,276,0,190000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1084,528228465,RL,43.0,3182,4,3,1Story,7,5,2007,2007,VinylSd,16.0,3,3,PConc,4,3,3,1,1,1266.0,1266.0,5,5,1266,0,1266,0.0,0.0,2,0,2,1,3,8,1,4,2007.0,2,2.0,388.0,3,3,2,100,16,0,0,0,159895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1522,909250040,RL,51.0,9842,4,3,2Story,5,6,1921,1998,Wd Sdng,0.0,2,3,BrkTil,3,2,1,1,1,612.0,612.0,5,5,990,1611,2601,0.0,0.0,3,1,4,1,2,8,0,0,1998.0,3,2.0,621.0,3,3,2,183,0,301,0,0,189000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2496,532378130,RL,69.0,8020,3,3,1Story,5,6,1964,1964,HdBoard,0.0,2,3,CBlock,3,3,1,5,1,268.0,912.0,3,5,912,0,912,0.0,0.0,1,0,3,1,2,8,0,0,1979.0,0,0.0,0.0,0,0,2,0,0,0,0,2,124000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,905103060,RL,69.0,11341,3,3,1Story,5,6,1957,1996,Wd Sdng,180.0,2,3,CBlock,4,3,1,5,1,90.0,1392.0,3,5,1392,0,1392,1.0,0.0,1,1,3,1,2,5,1,4,1957.0,1,2.0,528.0,3,3,2,0,0,0,95,0,121500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1254,535354200,RL,76.0,12436,4,3,1Story,5,5,1957,1957,Wd Sdng,0.0,2,3,CBlock,3,3,1,1,1,1824.0,1824.0,2,4,1824,0,1824,0.0,0.0,2,0,5,2,2,8,0,0,1958.0,1,2.0,484.0,3,3,2,0,0,0,0,0,146000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1443,907196040,RL,75.0,12192,3,3,2Story,7,5,2000,2001,VinylSd,0.0,3,3,PConc,4,3,1,6,1,265.0,928.0,5,5,928,895,1823,1.0,0.0,2,1,3,1,3,8,0,0,2000.0,3,2.0,626.0,3,3,2,192,36,0,0,0,235000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2885,911370530,RM,44.0,3842,3,2,1Story,8,5,2004,2005,CmentBd,186.0,3,3,PConc,5,3,4,6,1,30.0,1594.0,5,5,1646,0,1646,1.0,1.0,2,0,2,1,3,8,1,4,2004.0,2,2.0,525.0,3,3,2,128,53,0,155,0,300000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2920,923228260,RM,21.0,1936,4,3,2Story,4,7,1970,1970,CmentBd,0.0,2,3,CBlock,3,3,1,1,1,546.0,546.0,4,5,546,546,1092,0.0,0.0,1,1,3,1,2,8,0,0,1979.0,0,0.0,0.0,0,0,2,0,0,0,0,0,90500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1197,534225120,RL,74.0,13101,3,3,1Story,5,5,1965,1965,HdBoard,108.0,2,3,CBlock,3,3,1,2,1,1497.0,1728.0,3,5,1728,0,1728,0.0,0.0,2,0,6,2,2,8,0,0,1987.0,1,2.0,576.0,3,3,2,0,0,0,0,0,142600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
848,907192090,RL,67.0,9808,3,3,1Story,7,5,2002,2002,VinylSd,110.0,3,3,PConc,4,3,1,6,1,785.0,1573.0,5,5,1573,0,1573,1.0,0.0,2,0,3,1,3,8,0,0,2002.0,3,2.0,544.0,3,3,2,0,72,0,0,0,227000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
926,909279010,RL,69.0,8145,3,3,2.5Unf,7,6,1940,1950,Wd Sdng,0.0,2,3,BrkTil,3,3,1,2,1,674.0,920.0,5,5,1240,1240,2480,0.0,0.0,2,1,5,2,2,8,2,4,1940.0,1,2.0,400.0,3,3,2,0,0,57,0,0,205000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2158,907295040,RL,73.0,17227,2,2,1Story,8,5,1999,2000,VinylSd,158.0,3,3,PConc,4,3,4,6,1,426.0,1341.0,5,5,1341,0,1341,1.0,0.0,1,1,1,1,3,8,1,3,1999.0,3,2.0,482.0,3,3,2,240,84,0,0,0,246900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1555,911102090,C (all),60.0,5280,4,3,2Story,4,7,1895,1950,Wd Sdng,0.0,2,3,Stone,1,2,1,1,1,173.0,173.0,5,5,825,536,1361,0.0,0.0,1,0,2,1,2,8,0,0,1895.0,1,1.0,185.0,2,3,2,0,123,0,0,0,89000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
278,908102300,RL,89.0,11792,4,3,1.5Fin,4,5,1948,1950,VinylSd,0.0,2,3,CBlock,3,3,1,1,1,744.0,744.0,5,3,792,328,1120,0.0,0.0,1,0,2,1,1,8,0,0,1956.0,1,2.0,480.0,3,2,1,0,0,0,160,0,64000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2522,533253160,RL,40.0,3876,3,3,1Story,8,5,1978,1978,Plywood,0.0,3,3,CBlock,4,3,4,6,3,48.0,1226.0,3,5,1226,0,1226,1.0,0.0,1,0,1,1,3,8,1,3,1978.0,2,2.0,484.0,3,3,2,133,60,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
434,528110090,RL,107.0,13891,4,3,2Story,9,5,2008,2009,VinylSd,424.0,4,3,PConc,5,3,4,1,1,1734.0,1734.0,5,5,1734,1088,2822,0.0,0.0,3,1,4,1,4,8,1,4,2009.0,3,3.0,1020.0,3,3,2,52,170,0,192,0,582933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
